id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,localizacion,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,segmento_cliente,ratio_gasto_ingreso,monto_por_edad,nivel_lealtad,ingreso_anual_estimado,ahorro_estimado,indice_consumo,score_financiero,comportamiento_1,comportamiento_2,comportamiento_3,comportamiento_4,comportamiento_5,comportamiento_6,comportamiento_7,comportamiento_8,comportamiento_9,comportamiento_10,PCA_1,PCA_2,PCA_3
57,169,4597.72,2023-07-30,52,{'$oid': '69fd6ef6476e52befdc839dc'},Lorena Abraham Roybal,Prefiere no decir,48,"{'ciudad': 'Hermosilo', 'estado': 'Sonora'}",112025.79,82033.08,58607,"['electrónica', 'belleza']",Estándar,0.7322630595770887,93.83102040816327,58.607,1344309.48,29992.709999999992,86630.8,67734.295,53,5,78,10,69,94,56,98,89,90,-0.420260370758639,-0.6346754255568059,0.10505284525118858
58,155,1384.9,2021-01-15,2,{'$oid': '69fd6ef6476e52befdc839ce'},José Eduardo Olivas Chapa,No binario,56,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",308471.63,48434.16,607244,['ropa y calzado'],Estándar,0.15701282801005717,24.296491228070177,607.244,3701659.56,260037.47,49819.060000000005,275684.615,2,93,40,93,71,15,35,85,82,16,0.6125175507944005,0.5263945197287319,-0.6080749549995704
59,916,6912.08,2021-01-19,4,{'$oid': '69fd6ef6476e52befdc83cc7'},Mtro. Germán Morales,No binario,32,"{'ciudad': 'Cuernavaca', 'estado': 'Moreloz'}",191474.39,58805.49,632347,"['Electrónica', 'Belleza', 'electrónica']",Estándar,0.30711774500106775,209.4569696969697,632.347,2297692.68,132668.90000000002,65717.56999999999,222206.59500000003,84,83,25,18,64,30,44,34,44,38,0.21217096076159514,0.5642260922245856,-0.07669357852166614
60,632,5698.15,2021-09-08,29,{'$oid': '69fd6ef6476e52befdc83bab'},Yuridia Cervántez,Femenino,19,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",166479.9,96178.56,610239,"['Belleza', 'ELECTRÓNICA', 'Electrónica']",Premium Joven,0.5777152814527072,284.90749999999997,610.239,1997758.7999999998,70301.34,101876.70999999999,205287.75,92,54,25,12,25,78,39,43,79,67,0.1824471907569285,0.40124389839080626,0.28588249672167315
61,915,6435.83,2020-07-13,11,{'$oid': '69fd6ef6476e52befdc83cc6'},Antonio Aurora Amaya Saldivar,Masculino,19,"{'ciudad': 'Tijuana', 'estado': 'Baja California'}",162025.6,148506.24,336334,"['ropa y calzado', 'DEPORTES', 'ROPA Y CALZADO']",Premium Joven,0.9165546891683216,321.7915,336.334,1944307.2000000002,13519.360000000015,154942.06999999998,148279.6,60,51,3,49,72,24,15,28,93,20,0.11514950391726186,-0.25795288842715147,0.5052557234416712
62,288,9588.36,2020-11-22,14,{'$oid': '69fd6ef6476e52befdc83a53'},Mtro. Porfirio Laboy,Femenino,58,"{'ciudad': 'Torreón', 'estado': 'Coahula'}",120416.65,11682.53,301819,"['ELECTRÓNICA', 'Electrónica']",Estándar,0.09701675792543701,162.51457627118646,301.819,1444999.7999999998,108734.12,21270.89,120572.125,71,10,69,23,98,88,12,56,49,69,-0.3995343669301783,0.07911994222363133,-0.3910389695067411
63,36,1338.65,2023-07-12,34,{'$oid': '69fd6ef6476e52befdc83957'},Claudio Laura Urías Sierra,No binario,23,"{'ciudad': 'Querétaro', 'estado': 'Queretaro'}",8487.73,5595.95,207870,"['Belleza', 'ROPA Y CALZADO', 'hogar y cocina', 'DEPORTES', 'Ropa y Calzado']",Premium Joven,0.6592211084579201,55.77708333333334,207.87,101852.76,2891.7799999999997,6934.6,45817.865,44,12,26,62,4,35,98,47,65,70,-0.8695399305785362,-0.21235056748335973,0.2029851390715351
64,416,1342.4,2022-09-19,41,{'$oid': '69fd6ef6476e52befdc83ad3'},Dr. Hernán Nájera,Femenino,51,"{'ciudad': 'Querétaro', 'estado': 'Querétaro'}",6830.64,5644.66,745112,"['ELECTRÓNICA', 'electrónica']",Estándar,0.8262525542915025,25.815384615384616,745.112,81967.68000000001,1185.9800000000005,6987.0599999999995,152437.72,8,4,40,11,12,69,8,35,4,25,-0.5513004763964843,0.6626178023209213,0.672106185720958
65,839,7878.25,2023-10-27,42,{'$oid': '69fd6ef6476e52befdc83c7a'},Juan Carolina Almanza,Masculino,18,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",327378.79,302006.03,655541,"['electrónica', 'ropa y calzado']",Premium Joven,0.9224944215401936,414.64473684210526,655.541,3928545.4799999995,25372.75999999995,309884.28,294797.595,47,95,38,73,58,12,94,78,9,89,1.2404251813589335,0.07442434017844474,0.7028614951429524
66,1014,3403.1,2023-03-01,68,{'$oid': '69fd6ef6476e52befdc83d29'},José Manuél Sonia Caraballo,No binario,52,"{'ciudad': 'Torreón', 'estado': 'Coahuila '}",45461.3,32960.38,450940,"['ELECTRÓNICA', 'Belleza', 'belleza', 'ropa y calzado']",Estándar,0.725004674202581,64.20943396226414,450.94,545535.6000000001,12500.920000000006,36363.479999999996,112918.65,35,18,38,56,95,84,67,82,36,54,-0.5347071253035379,0.13462731322381422,0.357619925042076
67,884,7314.56,2021-10-17,52,{'$oid': '69fd6ef6476e52befdc83ca7'},Mtro. Miguel Fuentes,Prefiere no decir,32,"{'ciudad': 'Aguascalientes', 'estado': 'Aguascalientes'}",162669.95,137183.67,338980,['Hogar y Cocina'],Estándar,0.8433200273312476,221.65333333333334,338.98,1952039.4000000001,25486.28,144498.23,149130.975,78,80,68,88,11,46,94,19,51,12,0.08757006505859821,-0.24848055389482138,0.42271772860127926
68,443,3175.27,2022-07-12,46,{'$oid': '69fd6ef6476e52befdc83aee'},Zeferino Catalina Quintero,Femenino,24,"{'ciudad': 'Colima', 'estado': 'Colima'}",252255.2,225933.99,339366,['Belleza'],Premium Joven,0.8956528719611252,127.0108,339.366,3027062.4000000004,26321.21000000002,229109.25999999998,194000.8,81,36,7,89,59,69,93,83,32,65,0.5870982166845518,-0.38909345779351195,0.4559862475278031
69,235,6221.26,2020-12-17,59,{'$oid': '69fd6ef6476e52befdc83a1e'},Lic. Cristal Villareal,No binario,58,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",105750.45,53234.44,339956,"['ROPA Y CALZADO', 'Ropa y Calzado', 'ropa y calzado', 'ELECTRÓNICA']",Estándar,0.5033920575084314,105.44508474576271,339.956,1269005.4,52516.009999999995,59455.700000000004,120866.42499999999,36,25,94,55,36,36,1,97,88,54,-0.3449243449713052,-0.05782179145425165,0.047179438517723826
70,1073,1221.25,2022-11-15,79,{'$oid': '69fd6ef6476e52befdc83d64'},Cecilia Negrete Sauceda,No binario,24,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",209427.9,174703.5,397576,"['hogar y cocina', 'ELECTRÓNICA']",Premium Joven,0.8341900282148261,48.85,397.576,2513134.8,34724.399999999994,175924.75,184229.15000000002,50,87,30,25,22,85,80,51,18,67,0.350083286694296,-0.19102262581705193,0.42388433010273335
71,1165,8156.07,2022-12-30,43,{'$oid': '69fd6ef6476e52befdc83dc0'},Homero Alejandro Quintana,No binario,30,"{'ciudad': 'Campeche', 'estado': 'Campeche'}",284160.63,29619.45,539625,['hogar y cocina'],Estándar,0.10423451610972248,263.0990322580645,539.625,3409927.56,254541.18,37775.520000000004,250005.315,4,76,19,9,65,48,42,99,15,21,0.4746391382105448,0.506056187679895,-0.6540119140661877
72,443,3388.73,2023-03-21,3,{'$oid': '69fd6ef6476e52befdc83aee'},Zeferino Catalina Quintero,Femenino,24,"{'ciudad': 'Colima', 'estado': 'Colima'}",252255.2,225933.99,339366,['Belleza'],Premium Joven,0.8956528719611252,135.5492,339.366,3027062.4000000004,26321.21000000002,229322.72,194000.8,2,98,35,12,50,67,31,20,20,5,0.5829374289795615,-0.3803299550231191,0.47789688964360716
73,547,9176.75,2020-04-03,48,{'$oid': '69fd6ef6476e52befdc83b56'},Daniela Norma Yáñez Solís,Femenino,43,"{'ciudad': 'Mérida', 'estado': 'Yucatán'}",162604.51,62976.98,201790,"['Belleza', 'ELECTRÓNICA']",Estándar,0.38729917577823775,208.5625,201.79,1951254.12,99627.53,72153.73000000001,121660.255,6,36,33,11,4,93,74,29,58,58,-0.16912888084211064,-0.24919785122820093,-0.1989248454732495
74,1181,3529.61,2023-10-25,77,{'$oid': '69fd6ef6476e52befdc83dd0'},Gilberto Rodrigo Frías,Femenino,52,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",118132.68,16328.47,387222,"['ELECTRÓNICA', 'Belleza']",Estándar,0.1382202772316921,66.59641509433962,387.222,1417592.16,101804.20999999999,19858.079999999998,136510.74,54,67,33,38,72,54,30,72,40,79,-0.36208256097753466,0.20316307685155505,-0.3168619537887577
75,404,3944.42,2020-10-22,20,{'$oid': '69fd6ef6476e52befdc83ac7'},Sergio Ariadna Maestas,Femenino,28,"{'ciudad': 'Toluka', 'estado': 'Edo Mex'}",304202.45,126647.71,259454,"['DEPORTES', 'ELECTRÓNICA', 'Hogar y Cocina']",Premium Joven,0.4163256859841662,136.0144827586207,259.454,3650429.4000000004,177554.74,130592.13,203992.02500000002,4,9,78,28,89,89,43,89,66,4,0.552266942707923,-0.22379117576462104,-0.37423985730929504
76,964,4584.04,2022-10-28,70,{'$oid': '69fd6ef6476e52befdc83cf7'},Blanca Esquibel Lemus,Masculino,25,"{'ciudad': 'Tapachula', 'estado': 'Chiapas'}",327672.09,301795.13,314448,"['ROPA Y CALZADO', 'deportes']",Premium Joven,0.9210250680029903,176.30923076923077,314.448,3932065.08,25876.96000000002,306379.17,226725.64500000002,54,61,38,8,92,91,26,81,89,19,1.000885181891874,-0.5449821969785265,0.4972632031903897
77,818,1808.95,2020-11-27,80,{'$oid': '69fd6ef6476e52befdc83c65'},Augusto Pedro Lovato Trejo,Femenino,43,"{'ciudad': 'Colima', 'estado': 'Colim'}",224802.6,29725.43,352552,"['BELLEZA', 'electrónica']",Estándar,0.13222844296087785,41.112500000000004,352.552,2697631.2,195077.17,31534.38,182911.7,93,53,10,74,52,36,12,65,13,81,0.08555885972665056,0.12008108304439608,-0.5728308559839417
78,129,8725.5,2021-04-10,2,{'$oid': '69fd6ef6476e52befdc839b4'},Abril Gerónimo Barrientos Esparza,Prefiere no decir,59,"{'ciudad': 'Guadalajara', 'estado': 'Jalisco'}",175805.07,106757.1,201028,"['DEPORTES', 'ELECTRÓNICA']",Estándar,0.6072435382919372,145.425,201.028,2109660.84,69047.97,115482.6,128108.13500000001,63,18,57,89,43,52,59,38,91,55,-0.03229420387488102,-0.41098190618775915,0.039636269622319975
79,130,5167.18,2021-09-13,27,{'$oid': '69fd6ef6476e52befdc839b5'},Cristina Mauricio Longoria,Femenino,84,"{'ciudad': 'Toluca', 'estado': 'Estado Mex'}",77881.96,14644.15,695924,"['Hogar y Cocina', 'belleza', 'HOGAR Y COCINA']",Estándar,0.18802765072103061,60.79035294117647,695.924,934583.52,63237.810000000005,19811.33,178125.78000000003,18,43,28,47,46,22,69,49,13,61,-0.34806797658568245,0.7080069588307356,0.019929694653441854
80,981,5926.8,2020-06-05,69,{'$oid': '69fd6ef6476e52befdc83d08'},Dr. Elvira Ornelas,Prefiere no decir,50,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",130860.45,14555.12,111984,['HOGAR Y COCINA'],Estándar,0.11122542200166666,116.21176470588236,111.984,1570325.4,116305.33,20481.920000000002,87827.025,90,35,78,36,4,38,73,94,62,72,-0.4716411452520539,-0.2784342280830365,-0.5315605699845699
81,1028,6892.22,2021-11-08,42,{'$oid': '69fd6ef6476e52befdc83d37'},Lic. Cristobal Muro,Masculino,64,"{'ciudad': 'Cancún', 'estado': 'Q Roo'}",21931.35,6005.81,78234,"['Hogar y Cocina', 'electrónica', 'Deportes', 'belleza', 'deportes']",Estándar,0.2738334013455011,106.03415384615386,78.234,263176.19999999995,15925.539999999997,12898.03,26612.475,44,63,38,50,13,99,11,28,28,24,-0.9607111441507847,-0.40146807006451296,-0.1603373061733817
82,283,7972.08,2021-11-14,33,{'$oid': '69fd6ef6476e52befdc83a4e'},Francisco Adela Aragón,Masculino,49,"{'ciudad': 'Culiacán', 'estado': 'Sinaloa'}",82178.2,45824.18,246455,"['deportes', 'Hogar y Cocina', 'electrónica', 'ROPA Y CALZADO', 'Ropa y Calzado']",Estándar,0.5576128752774425,159.4416,246.455,986138.3999999999,36354.02,53796.26,90380.1,34,98,16,9,38,62,47,33,46,68,-0.49418993785220644,-0.206648059017604,0.09732076215006147
83,123,4783.2,2021-02-01,19,{'$oid': '69fd6ef6476e52befdc839ae'},Mtro. Patricio Galarza,Femenino,34,"{'ciudad': 'Selaya', 'estado': 'Guanajuato'}",230051.9,35211.76,556468,"['ROPA Y CALZADO', 'Deportes', 'DEPORTES']",Estándar,0.1530594050324947,136.66285714285715,556.468,2760622.8,194840.13999999998,39994.96,226319.55,74,78,21,60,45,65,23,13,15,88,0.261576976865286,0.48966163021399706,-0.4027600005934096
84,39,4352.31,2023-09-15,24,{'$oid': '69fd6ef6476e52befdc8395a'},Diego Cotto Cintrón,No binario,73,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",24812.56,10482.28,685861,"['HOGAR Y COCINA', 'Belleza']",Estándar,0.4224416004797377,58.815000000000005,685.861,297750.72000000003,14330.28,14834.59,149578.48,62,4,92,72,25,3,81,88,93,19,-0.5469943031943233,0.6381584121409982,0.2951585714085249
85,693,1823.29,2020-02-28,41,{'$oid': '69fd6ef6476e52befdc83be8'},Gustavo Angélica Collazo,Prefiere no decir,27,"{'ciudad': 'Saltiyo', 'estado': 'Coahuila'}",141861.26,52486.41,279341,"['electrónica', 'ELECTRÓNICA']",Premium Joven,0.36998148767684935,65.11749999999999,279.341,1702335.12,89374.85,54309.700000000004,126798.83000000002,14,93,97,67,67,88,43,44,85,24,-0.23932792572934714,-0.08125055906887685,-0.1871680288276396
86,1148,4423.95,2021-03-04,19,{'$oid': '69fd6ef6476e52befdc83daf'},Mtro. Rufino Casanova,Masculino,48,"{'ciudad': 'Durango', 'estado': 'Durango'}",332159.55,183405.64,118480,['Belleza'],Estándar,0.5521596107665405,90.28469387755102,118.48,3985914.5999999996,148753.90999999997,187829.59000000003,189775.775,95,41,6,53,55,8,77,86,44,54,0.6747221821208815,-0.6445539709353065,-0.2485448404550506
87,947,2060.36,2022-10-22,57,{'$oid': '69fd6ef6476e52befdc83ce6'},Anabel Abel Amador Segura,Femenino,39,"{'ciudad': 'Monterrey', 'estado': 'Nuevo León'}",81492.98,62949.99,424349,"['ROPA Y CALZADO', 'electrónica', 'Belleza', 'ropa y calzado', 'ELECTRÓNICA']",Estándar,0.7724495723487796,51.509,424.349,977915.76,18542.989999999998,65010.35,125616.29000000001,48,45,41,82,96,39,81,52,95,21,-0.33981634281252804,0.04288283571248758,0.37462987385882424
88,371,4929.11,2021-01-21,71,{'$oid': '69fd6ef6476e52befdc83aa6'},Natalia Germán Dávila Báez,Femenino,52,"{'ciudad': 'Mazatlán', 'estado': 'cinaloa'}",219678.03,73327.28,598299,['Belleza'],Estándar,0.3337928067144142,93.0020754716981,598.299,2636136.36,146350.75,78256.39,229498.815,15,50,15,99,39,18,87,77,23,81,0.3085932549795658,0.43065362407408087,-0.16108063139204123
89,289,2807.97,2020-01-17,20,{'$oid': '69fd6ef6476e52befdc83a54'},Catalina Arcelia Corrales Almonte,Femenino,75,"{'ciudad': 'Saltiyo', 'estado': 'Coahuila '}",278844.3,177694.38,298799,"['DEPORTES', 'electrónica', 'Electrónica', 'HOGAR Y COCINA']",Estándar,0.6372507623402655,36.946973684210526,298.799,3346131.5999999996,101149.91999999998,180502.35,199181.95,72,79,3,17,65,3,39,76,67,72,0.5367453042819494,-0.37340260993331187,0.04573810690211416
90,569,4595.88,2023-03-31,29,{'$oid': '69fd6ef6476e52befdc83b6c'},Dr. Pamela Barreto,Masculino,53,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",44166.77,11653.44,586058,"['Ropa y Calzado', 'deportes']",Estándar,0.26384488055430466,85.10888888888888,586.058,530001.24,32513.329999999994,16249.32,139294.98500000002,78,28,43,53,75,18,73,41,99,95,-0.5274180675752977,0.541903874645991,0.09578305012010141
91,153,1155.22,2022-03-14,24,{'$oid': '69fd6ef6476e52befdc839cc'},Sr(a). Raquel Reséndez,Femenino,68,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",293421.02,28555.85,496629,"['belleza', 'hogar y cocina', 'DEPORTES', 'ropa y calzado', 'electrónica']",Estándar,0.09732006479949935,16.74231884057971,496.629,3521052.24,264865.17000000004,29711.07,246036.31,87,42,47,28,2,80,82,49,78,19,0.4417226164014503,0.3689006056553152,-0.6704707843064568
92,920,4729.74,2023-08-10,4,{'$oid': '69fd6ef6476e52befdc83ccb'},Maximiliano Porfirio Gastélum,Prefiere no decir,84,"{'ciudad': 'Mazatlán', 'estado': 'Sinaloa'}",57459.52,33739.71,412114,"['ELECTRÓNICA', 'HOGAR Y COCINA', 'electrónica']",Estándar,0.5871807286115754,55.644,412.114,689514.24,23719.809999999998,38469.45,111152.56,62,80,99,63,69,96,55,7,66,75,-0.5383702014461891,0.05549275177902163,0.24797707869646407
93,620,8652.23,2022-01-29,52,{'$oid': '69fd6ef6476e52befdc83b9f'},Marisol Leonel Laboy Urías,No binario,21,"{'ciudad': 'Hermosillo', 'estado': 'Sonor'}",157040.03,56194.45,420471,"['Ropa y Calzado', 'deportes', 'DEPORTES', 'ROPA Y CALZADO']",Premium Joven,0.35783291793233907,393.2831818181818,420.471,1884480.3599999999,100845.58,64846.67999999999,162614.21500000003,40,76,14,15,86,1,18,36,50,53,-0.04480135701378396,0.20500621214589304,-0.10111386233460823
94,842,8172.5,2023-07-11,41,{'$oid': '69fd6ef6476e52befdc83c7d'},Gabino Marroquín,Femenino,64,"{'ciudad': 'Mazatlan', 'estado': 'sinalo'}",266245.7,166964.72,114598,"['BELLEZA', 'Deportes', 'hogar y cocina', 'deportes', 'HOGAR Y COCINA']",Estándar,0.6271053124789904,125.73076923076923,114.598,3194948.4000000004,99280.98000000001,175137.22,156042.45,85,69,66,19,62,26,94,93,13,50,0.3797804067835917,-0.6585497805229708,-0.07610716203054352
95,248,9156.87,2022-10-25,38,{'$oid': '69fd6ef6476e52befdc83a2b'},Sara Barraza Medina,Prefiere no decir,74,"{'ciudad': 'Mérda', 'estado': 'Yucatán'}",170274.33,35906.47,746060,"['HOGAR Y COCINA', 'Hogar y Cocina', 'electrónica', 'ropa y calzado', 'DEPORTES']",Estándar,0.210873001978619,122.09160000000001,746.06,2043291.96,134367.86,45063.340000000004,234349.16499999998,80,98,29,86,46,52,42,93,2,23,0.11507073646964039,0.7438909573794743,-0.12336567428007822
96,926,7698.6,2020-03-28,72,{'$oid': '69fd6ef6476e52befdc83cd1'},Magdalena Cedillo,No binario,58,"{'ciudad': 'Chetumal', 'estado': 'Quintan Roo'}",247748.1,4178.58,575316,"['HOGAR Y COCINA', 'DEPORTES']",Estándar,0.016866176304979514,130.48474576271187,575.316,2972977.2,243569.52000000002,11877.18,238937.25,82,1,4,70,77,12,26,26,76,37,0.28661668673978835,0.5951505589911406,-0.6240025643449715
97,1091,3830.05,2022-12-14,15,{'$oid': '69fd6ef6476e52befdc83d76'},Caridad Zamora,No binario,19,"{'ciudad': 'Villahermsa', 'estado': 'Tabasco'}",51441.62,2660.17,453826,"['belleza', 'ELECTRÓNICA', 'ROPA Y CALZADO']",Premium Joven,0.0517114019464794,191.5025,453.826,617299.4400000001,48781.450000000004,6490.22,116486.01000000001,53,39,26,47,87,38,18,27,91,28,-0.5984971961492938,0.4242828284232815,-0.17907043954098514
98,704,3405.03,2020-05-07,41,{'$oid': '69fd6ef6476e52befdc83bf3'},Elias de la Crúz,Prefiere no decir,83,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",213123.24,174889.58,261142,"['HOGAR Y COCINA', 'ROPA Y CALZADO', 'ropa y calzado', 'DEPORTES', 'Electrónica']",Estándar,0.8205991960370158,40.53607142857143,261.142,2557478.88,38233.66,178294.61,158790.02,24,96,12,71,31,85,85,24,34,87,0.24602369884907072,-0.509272572969215,0.3182862177673163
99,1123,4377.18,2023-07-18,39,{'$oid': '69fd6ef6476e52befdc83d96'},Antonia Gerardo Durán,Prefiere no decir,79,"{'ciudad': 'Villahermsa', 'estado': 'Tabasco'}",337634.22,220916.32,522343,"['electrónica', 'Belleza', 'Deportes']",Estándar,0.6543047256740574,54.71475,522.343,4051610.6399999997,116717.89999999997,225293.5,273285.70999999996,26,90,2,48,99,41,41,95,40,76,0.9832591759201075,-0.05276646915924471,0.14275835183699143
100,1184,785.5,2021-02-18,29,{'$oid': '69fd6ef6476e52befdc83dd3'},Mtro. Laura Hinojosa,Prefiere no decir,73,"{'ciudad': 'Morelia', 'estado': 'Michoacán'}",62235.05,20472.77,338192,"['Electrónica', 'Belleza']",Estándar,0.3289535566604886,10.614864864864865,338.192,746820.6000000001,41762.28,21258.27,98755.92500000002,89,17,17,73,35,53,42,71,69,80,-0.6191865936251015,0.01691823042465984,-0.04440142300702643
101,987,1330.41,2021-08-30,65,{'$oid': '69fd6ef6476e52befdc83d0e'},Laura Lorena Menéndez,Femenino,59,"{'ciudad': 'Chetumal', 'estado': 'Quintana Roo'}",108159.27,13650.82,278443,"['deportes', 'Hogar y Cocina', 'belleza', 'Deportes', 'DEPORTES']",Estándar,0.12620918938164633,22.1735,278.443,1297911.24,94508.45000000001,14981.23,109768.23500000002,60,91,35,20,45,13,33,81,61,80,-0.4872306949077,0.002671036235857127,-0.3769267681671209
102,1069,7017.74,2022-08-24,27,{'$oid': '69fd6ef6476e52befdc83d60'},Lilia Eloisa Montañez,Prefiere no decir,67,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",137412.33,95312.34,692514,"['ROPA Y CALZADO', 'Belleza']",Estándar,0.6936178607999676,103.20205882352941,692.514,1648947.96,42099.98999999999,102330.08,207208.96500000003,41,88,10,37,77,76,43,33,25,78,0.0871180220378569,0.45113280617202495,0.4656107423506775
103,383,6916.09,2020-05-08,54,{'$oid': '69fd6ef6476e52befdc83ab2'},Paola Linda Galarza Cantú,Masculino,38,"{'ciudad': 'Cancun', 'estado': 'Quintan Roo'}",94016.11,23072.25,573375,"['HOGAR Y COCINA', 'ROPA Y CALZADO', 'belleza', 'Belleza', 'Hogar y Cocina']",Estándar,0.24540479919027505,177.33564102564102,573.375,1128193.32,70943.86,29988.34,161683.055,29,35,86,75,54,13,14,98,75,71,-0.30331588652101693,0.5094670303992144,-0.05636035207079154
104,1192,7040.19,2022-10-11,54,{'$oid': '69fd6ef6476e52befdc83ddb'},Jos Rebeca Barela Casanova,Masculino,22,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",158278.43,18835.27,717419,"['deportes', 'Deportes', 'DEPORTES', 'electrónica', 'Ropa y Calzado']",Premium Joven,0.11900011264887675,306.09521739130435,717.419,1899341.16,139443.16,25875.46,222623.015,15,46,43,2,71,18,55,18,77,21,0.05885358664229101,0.8676411489600084,-0.19150729844850378
105,832,8693.84,2020-01-22,40,{'$oid': '69fd6ef6476e52befdc83c73'},María Mascareñas Madrigal,Masculino,61,"{'ciudad': 'Cancún', 'estado': 'Quintan Roo'}",339849.4,268880.39,658506,['Belleza'],Estándar,0.791172792499288,140.2232258064516,658.506,4078192.8000000003,70969.01000000001,277574.23000000004,301625.9,45,42,21,64,69,19,58,5,63,21,1.200292732452468,0.1112844748846713,0.5236274722743937
106,381,5333.87,2022-01-17,58,{'$oid': '69fd6ef6476e52befdc83ab0'},Samuel Benito de Anda Palacios,Femenino,58,"{'ciudad': 'Morelia', 'estado': 'Michoacán'}",151712.53,125047.84,192642,"['Electrónica', 'Belleza', 'Hogar y Cocina', 'Ropa y Calzado']",Estándar,0.824236572703832,90.40457627118644,192.642,1820550.3599999999,26664.690000000002,130381.70999999999,114384.66500000001,65,39,15,86,29,19,10,1,28,41,-0.09773810834876795,-0.5257149389381537,0.32029572171893633
